sentence_id,words,labels
2916,भएको,O
2916,छ,O
2916,भने,O
2916,अर्को,O
2916,तिर,O
2916,मधेसी,B-ORG
2916,फोरम,I-ORG
2916,तमलोपा,I-ORG
2916,",",O
2916,जनमुक्ति,B-ORG
2916,पार्टी,I-ORG
2916,",",O
2916,सङ्घीय,B-ORG
2916,लोकतान्त्रिक,I-ORG
2916,मञ्च,I-ORG
2916,चुरेभावर,I-ORG
2916,",",O
2916,एकता,B-ORG
2916,समाज,I-ORG
2916,सद्भावना,I-ORG
2916,पार्टी,I-ORG
2916,जस्ता,O
2916,समूह,O
2916,का,O
2916,रूपमा,O
2916,अलग्गै,O
2916,संविधानसभा,O
2916,मा,O
2916,पुगे,O
2916,को,O
2916,छ,O
2916,।,O
2917,सरकार,O
2917,ले,O
2917,दिए,O
2917,को,O
2917,नयाँ,O
2917,जिम्मेवार,O
2917,सम्हाल्न,O
2917,यहाँ,O
2917,आए,O
2917,को,O
2917,हुँ,O
2917,सदस्यसचिव,O
2917,को,O
2917,कुर्सी,O
2917,मा,O
2917,नि,O
2917,कै,O
2917,हँसिलो,O
2917,भएर,O
2917,वर्षीय,O
2917,लम्साल,B-PER
2917,ले,O
2917,भने,O
2917,सबै,O
2917,बाट,O
2917,सहयोग,O
2917,को,O
2917,अपेक्षा,O
2917,राखेको,O
2917,छु,O
2917,।,O
2918,के,O
2918,जी,O
2918,तौल,O
2918,समूह,O
2918,बाट,O
2918,खेले,O
2918,का,O
2918,झापा,B-LOC
2918,का,O
2918,मानबहादुर,B-PER
2918,धिमाल,I-PER
2918,ले,O
2918,नकआउट,O
2918,गरेर,O
2918,आफ्नो,O
2918,करिअर,O
2918,को,O
2918,एक,O
2918,रेकर्ड,O
2918,बनाए,O
2918,।,O
2919,भन्छन्,O
2919,यादव,B-PER
2919,को,O
2919,निष्ठा,O
2919,कहिल्यै,O
2919,डगमगाएन,O
2919,राजनीति,O
2919,मा,O
2919,रहदा,O
2919,होस्,O
2919,वा,O
2919,चिकित्सा,O
2919,पेसा,O
2919,मा,O
2919,रहदा,O
2919,उन,O
2919,को,O
2919,इमानदारी,O
2919,लाई,O
2919,कसै,O
2919,ले,O
2919,नकार्न,O
2919,सक्दैन,O
2919,।,O
2920,त्यतिबेला,O
2920,गिरिजा,B-PER
2920,प्रसाद,I-PER
2920,कोइराला,I-PER
2920,का,O
2920,वरपिरि,O
2920,भए,O
2920,का,O
2920,मान्छे,O
2920,हरूले,O
2920,मेरो,O
2920,त्यो,O
2920,सम्बन्ध,O
2920,लाई,O
2920,सहन,B-PER
2920,सकेनन्,O
2920,।,O
2921,बारपाक,B-LOC
2921,का,O
2921,वीर,B-PER
2921,अहि,O
2921,ले,O
2921,नेपाल,B-ORG
2921,लघु,I-ORG
2921,जलविद्युत्,I-ORG
2921,उद्यमी,I-ORG
2921,महासङ्घ,I-ORG
2921,का,O
2921,अध्यक्ष,O
2921,छन्,O
2921,।,O
2922,यसै,O
2922,क्रम,O
2922,मा,O
2922,सांसद,O
2922,आमोद,B-PER
2922,प्रसाद,I-PER
2922,उपाध्याय,I-PER
2922,ले,O
2922,श्री,O
2922,नेपाल,B-PER
2922,लाई,O
2922,निर्णय,O
2922,फिर्ता,O
2922,लिन,O
2922,आग्रह,O
2922,गर्दै,O
2922,भन्नु,O
2922,भयो,O
2922,पारित,O
2922,विधेयक,O
2922,लाई,O
2922,राजनीतिक,O
2922,पूर्वाग्रह,O
2922,भन्नु,O
2922,अनावश्यक,O
2922,शं,O
2922,का,O
2922,हो,O
2922,र,O
2922,जनता,O
2922,को,O
2922,भावना,O
2922,लाई,O
2922,संगालेर,O
2922,अठोट,O
2922,गरी,O
2922,आए,O
2922,का,O
2922,जनप्रतिनिधि,O
2922,ले,O
2922,यस्तो,O
2922,सानो,O
2922,चित्त,O
2922,लिई,O
2922,निराशा,O
2922,को,O
2922,निर्णय,O
2922,लिनु,O
2922,राम्रो,O
2922,हुँदैन,O
2922,किनभने,O
2922,बृटेन,O
2922,मा,O
2922,पनि,O
2922,दुई,O
2922,सदन,O
2922,मा,O
2922,विपक्षी,O
2922,दल,O
2922,का,O
2922,नेता,O
2922,को,O
2922,पारिश्रमिक,O
2922,मा,O
2922,समानता,O
2922,छैन,O
2922,भन्नु,O
2922,भयो,O
2922,।,O
2923,सो,O
2923,आयोग,O
2923,ले,O
2923,हाइटी,B-LOC
2923,मा,O
2923,मानव,O
2923,अधिकार,O
2923,को,O
2923,स्थिति,O
2923,बारे,O
2923,गहन,O
2923,अनुसन्धान,O
2923,गर्ने,O
2923,कुरा,O
2923,वाशिङ्गटन,B-LOC
2923,मा,O
2923,अमेरि,O
2923,की,O
2923,अधिकारी,O
2923,हरू,O
2923,ले,O
2923,बताए,O
2923,का,O
2923,छन्,O
2923,।,O
2924,आन्तरिक,O
2924,समुह,O
2924,र,O
2924,कार्यसम्पाद,O
2924,तथा,O
2924,मुल्यांकन,O
2924,बाट,O
2924,सहसचिव,O
2924,मा,O
2924,बढुवा,O
2924,भए,O
2924,का,O
2924,विजयराज,B-PER
2924,पौड्याल,I-PER
2924,",",O
2924,यमबहादुर,B-PER
2924,थापा,I-PER
2924,",",O
2924,गौरीशंकर,B-PER
2924,तिमला,I-PER
2924,र,O
2924,राजदेव,B-PER
2924,प्रसाद,I-PER
2924,यादब,I-PER
2924,को,O
2924,पदस्थापन,O
2924,मा,O
2924,मन्त्रालय,O
2924,ले,O
2924,ढि,O
2924,लाई,O
2924,गरे,O
2924,को,O
2924,हो,O
2924,।,O
2925,हामी,O
2925,ले,O
2925,सम्बन्धित,O
2925,निकाय,O
2925,सँग,O
2925,बसेर,O
2925,छलफल,O
2925,गरी,O
2925,वर्षा,O
2925,सकिए,O
2925,पछि,O
2925,काम,O
2925,सुरु,O
2925,गर्ने,O
2925,योजना,O
2925,बनाए,O
2925,का,O
2925,छौँ,O
2925,बराल,B-PER
2925,ले,O
2925,भने,O
2925,।,O
2926,हिजो,O
2926,सिंहदरबार,B-LOC
2926,",",O
2926,बबरमहल,B-LOC
2926,",",O
2926,डिल्लीबजार,B-LOC
2926,",",O
2926,लैनचौर,B-LOC
2926,",",O
2926,हरिहरभवन,B-LOC
2926,बाट,O
2926,कर्मचारी,O
2926,दमन,O
2926,बन्द,O
2926,गर,O
2926,भन्ने,O
2926,नारा,O
2926,लगाई,O
2926,कर्मचारी,O
2926,हरु,O
2926,को,O
2926,जुलुस,O
2926,निस्के,O
2926,को,O
2926,थियो,O
2926,।,O
2927,तत्कालीन,O
2927,राजा,O
2927,वीरेन्द्र,I-PER
2927,र,O
2927,रानी,O
2927,ऐश्वर्य,B-PER
2927,ले,O
2927,तपाईं,O
2927,मार्फत,O
2927,उद्योग,O
2927,व्यवसाय,O
2927,मा,O
2927,लगानी,O
2927,गरे,O
2927,को,O
2927,सम्पत्ति,O
2927,को,O
2927,स्वामित्व,O
2927,दरबार,O
2927,हत्याकाण्ड,O
2927,पछि,O
2927,तपाईं,O
2927,को,O
2927,हात,O
2927,मा,O
2927,गए,O
2927,को,O
2927,र,O
2927,त्यसयता,O
2927,नै,O
2927,चौधरी,B-PER
2927,समूह,O
2927,को,O
2927,एकाएक,O
2927,विस्तार,O
2927,हुन,O
2927,थाले,O
2927,को,O
2927,आरोप,O
2927,पनि,O
2927,छ,O
2927,नि,O
2927,यी,O
2927,सबै,O
2927,प्रायोजित,O
2927,कुरा,O
2927,हुन्,O
2927,जो,O
2927,केही,O
2927,भटमास,O
2927,पत्रिका,O
2927,मा,O
2927,आए,O
2927,को,O
2927,पनि,O
2927,देखे,O
2927,को,O
2927,छु,O
2927,।,O
2928,हक्,O
2928,की,O
2928,स्वभाव,O
2928,र,O
2928,बोलीचाली,O
2928,मा,O
2928,कडा,O
2928,मिजास,O
2928,यादव,B-PER
2928,को,O
2928,असली,O
2928,परचिय,O
2928,हो,O
2928,।,O
2929,माओवादी,B-ORG
2929,-,O
2929,फोरम,B-ORG
2929,द्वन्द्व,O
2929,पछिल्लो,O
2929,स,O
2929,मय,O
2929,माओवादी,B-ORG
2929,र,O
2929,फोरम,B-ORG
2929,गठबन्धन,O
2929,हुन,O
2929,पनि,O
2929,सक्थ्यो,O
2929,।,O
2930,कति,O
2930,सम्म,O
2930,भने,O
2930,गच्छदार,B-PER
2930,ले,O
2930,त,O
2930,काङ्ग्रेस,B-ORG
2930,",",O
2930,एमाले,B-ORG
2930,र,O
2930,फोरम,B-ORG
2930,बीच,O
2930,सहमति,O
2930,हु,O
2930,दा,O
2930,फोरम,B-ORG
2930,ले,O
2930,प्रधानमन्त्री,O
2930,पाउने,O
2930,सहमति,O
2930,भएको,O
2930,बताए,O
2930,।,O
2931,माओवादी,B-ORG
2931,नेतृत्व,O
2931,को,O
2931,सरकार,O
2931,ले,O
2931,भने,O
2931,कृषि,B-ORG
2931,र,I-ORG
2931,पशुविज्ञान,I-ORG
2931,अध्ययन,I-ORG
2931,संस्थान,I-ORG
2931,र,O
2931,वनविज्ञान,B-ORG
2931,अध्ययन,I-ORG
2931,संस्थान,I-ORG
2931,लाई,O
2931,गाभेर,O
2931,चितवन,B-LOC
2931,को,O
2931,रामपुर,B-LOC
2931,मा,O
2931,कृषि,B-ORG
2931,वन,I-ORG
2931,तथा,I-ORG
2931,पशुविज्ञान,I-ORG
2931,विश्वविद्यालय,I-ORG
2931,को,O
2931,स्थापना,O
2931,गर्ने,O
2931,घोषणा,O
2931,गर्दै,O
2931,केही,O
2931,रकम,O
2931,विनियोजन,O
2931,गरे,O
2931,को,O
2931,थियो,O
2931,।,O
2932,अब,O
2932,रक्तचन्दन,O
2932,को,O
2932,कारोबार,O
2932,पुनः,O
2932,सुरु,O
2932,भएको,O
2932,पुष्टि,O
2932,भएको,O
2932,छ,O
2932,डिएसपी,O
2932,खरेल,B-PER
2932,ले,O
2932,भने,O
2932,प्रहरी,O
2932,लाई,O
2932,थप,O
2932,चुनौती,O
2932,थपिए,O
2932,को,O
2932,छ,O
2932,।,O
2933,परिणामस्वरूप,O
2933,निरङ्कुशताविरोधी,O
2933,आन्दोलन,O
2933,को,O
2933,सफलता,O
2933,र,O
2933,शान्ति,O
2933,प्रक्रिया,O
2933,को,O
2933,कोशेढुङ्गा,B-LOC
2933,का,O
2933,रूपमा,O
2933,निर्मित,O
2933,बुदे,O
2933,समझदारी,O
2933,मा,O
2933,समेत,O
2933,धाजा,O
2933,पर्न,O
2933,गए,O
2933,को,O
2933,छ,O
2933,।,O
2934,अहि,O
2934,ले,O
2934,माओवादी,B-ORG
2934,का,O
2934,कम्ती,O
2934,मा,O
2934,पनि,O
2934,लाख,O
2934,देखि,O
2934,एक,O
2934,करोड,O
2934,रुपिया,O
2934,ऋण,O
2934,नभए,O
2934,का,O
2934,जिल्ला,O
2934,सङ्गठन,O
2934,नै,O
2934,छैनन्,O
2934,।,O
2935,यस,O
2935,स्थिति,O
2935,मा,O
2935,यसै,O
2935,पनि,O
2935,व्यव,O
2935,स्थित,O
2935,हुन,O
2935,न,O
2935,सकेको,O
2935,पार्टी,O
2935,संरचना,O
2935,झनै,O
2935,अस्तव्यस्त,O
2935,भएर,O
2935,जानसक्ने,O
2935,माओवादी,B-ORG
2935,बुझाइ,O
2935,छ,O
2935,।,O
2936,विरोधी,O
2936,गुट,O
2936,का,O
2936,पखेटा,O
2936,काट्ने,O
2936,गरी,O
2936,जनवर्गीय,O
2936,सङ्गठन,O
2936,लाई,O
2936,परचिालन,O
2936,गरेर,O
2936,उनी,O
2936,हरूकै,O
2936,क्रान्ति,O
2936,कारी,O
2936,शिविर,O
2936,को,O
2936,भूमि,O
2936,का,O
2936,निर्वाह,O
2936,गर्ने,O
2936,गौरव,O
2936,मय,O
2936,विगत,O
2936,को,O
2936,विपक्ष,O
2936,मा,O
2936,उभियो,O
2936,एमाले,B-ORG
2936,।,O
2937,प्रतिबद्धता,O
2937,व्यक्त,O
2937,गर्ने,O
2937,र,O
2937,पालना,O
2937,नगर्ने,O
2937,पुरानो,O
2937,रोग,O
2937,बाट,O
2937,माओवादी,B-ORG
2937,मुक्त,O
2937,हुन्छ,O
2937,या,O
2937,हुदैन,O
2937,प्रतिबद्धता,O
2937,हरूको,O
2937,इमानदारी,O
2937,कार्यान्वयन,O
2937,मा,O
2937,नै,O
2937,माओवादी,B-ORG
2937,नेतृत्व,O
2937,को,O
2937,सरकार,O
2937,को,O
2937,भविष्य,O
2937,गासिए,O
2937,को,O
2937,छ,O
2937,।,O
2938,मृत्यु,O
2938,हुने,O
2938,मा,O
2938,वडा,O
2938,नं,O
2938,की,O
2938,वषर्ीया,O
2938,गर्भवती,O
2938,तुली,B-PER
2938,कामी,I-PER
2938,र,O
2938,उन,O
2938,कै,O
2938,छोरी,O
2938,नौ,O
2938,वषर्ीया,O
2938,भैरु,B-PER
2938,कामी,I-PER
2938,रहे,O
2938,का,O
2938,छन्,O
2938,।,O
2939,वर्षता,O
2939,दुई,O
2939,हजार,O
2939,माइक्रो,O
2939,हाइड्रो,O
2939,बन्यो,O
2939,नेपाल,B-LOC
2939,मा,O
2939,।,O
2940,दार्जीलिङ्ग,B-LOC
2940,जेठ,O
2940,।,O
2941,त्यस्ता,O
2941,नोट,O
2941,निष्कासन,O
2941,भई,O
2941,चलनचल्ती,O
2941,मा,O
2941,गएको,O
2941,बारे,O
2941,कुनै,O
2941,औपचारिक,O
2941,अभिलेख,O
2941,छैन,O
2941,राष्ट्र,B-ORG
2941,बैंक,I-ORG
2941,को,O
2941,मुद्रा,O
2941,व्यवस्थापन,O
2941,विभाग,O
2941,का,O
2941,कार्य,O
2941,कारी,O
2941,निर्देशक,O
2941,अश्विनी,B-PER
2941,कुमार,I-PER
2941,ठाकुर,I-PER
2941,ले,O
2941,भने,O
2941,त्यस्ता,O
2941,नोट,O
2941,बजार,O
2941,मा,O
2941,गए,O
2941,को,O
2941,पाइए,O
2941,यो,O
2941,गम्भीर,O
2941,अनुसन्धान,O
2941,को,O
2941,विषय,O
2941,हुनेछ,O
2941,।,O
2942,क्रोएसियाली,O
2942,खेलाडी,O
2942,हरू,O
2942,मोर्डिक,B-PER
2942,र,O
2942,ओलिचा,B-PER
2942,ले,O
2942,सं,O
2942,युक्त,O
2942,रूपमा,O
2942,लगे,O
2942,को,O
2942,बल,O
2942,लाई,O
2942,अफाजर,B-PER
2942,ले,O
2942,इभिका,I-PER
2942,लाई,O
2942,प्रहार,O
2942,गरे,O
2942,का,O
2942,थिए,O
2942,।,O
2943,उनी,O
2943,हरूले,O
2943,उत्पादन,O
2943,गरे,O
2943,को,O
2943,कफी,O
2943,जिल्ला,B-ORG
2943,कफी,I-ORG
2943,व्यवसायी,I-ORG
2943,सङ्घ,I-ORG
2943,ले,O
2943,खरदि,O
2943,गर्न,O
2943,थाले,O
2943,को,O
2943,छ,O
2943,।,O
2944,वामपन्थी,O
2944,वृत्त,O
2944,बाट,O
2944,किरण,B-PER
2944,पक्ष,O
2944,प्रति,O
2944,देखाइने,O
2944,गरे,O
2944,को,O
2944,सहानुभूति,O
2944,गैरवामपन्थी,O
2944,वृत्त,O
2944,ले,O
2944,बाबुराम,B-PER
2944,भट्टर्राई,I-PER
2944,प्रति,O
2944,गर्दै,O
2944,आए,O
2944,को,O
2944,र्समर्थन,O
2944,भारत,B-LOC
2944,र,O
2944,कतिपय,O
2944,मध्यमार्गी,O
2944,जस्ता,O
2944,देखिने,O
2944,तत्त्व,O
2944,हरूले,O
2944,माओवादी,B-ORG
2944,को,O
2944,मुख्य,O
2944,नेतृत्व,O
2944,प्रति,O
2944,राख्दै,O
2944,आए,O
2944,को,O
2944,सहानुभूति,O
2944,जस्ता,O
2944,कुरा,O
2944,हरू,O
2944,माओवादी,B-ORG
2944,भित्रको,O
2944,अन्तरविरोध,O
2944,सग,O
2944,खेल्ने,O
2944,कुरा,O
2944,मा,O
2944,मात्र,O
2944,सीमित,O
2944,छैनन्,O
2944,बरु,O
2944,ती,O
2944,एकअर्का,O
2944,सग,O
2944,निकट,O
2944,राजनीतिक,O
2944,सम्बन्ध,O
2944,कायम,O
2944,गर्ने,O
2944,उद्देश्य,O
2944,ले,O
2944,पनि,O
2944,प्रेरति,O
2944,छन्,O
2944,।,O
2945,एमाओवादी,B-ORG
2945,भित्र,O
2945,अध्यक्ष,O
2945,पुष्पकमल,B-PER
2945,दाहाल,I-PER
2945,प्रचण्ड,I-PER
2945,र,O
2945,प्रधानमन्त्री,O
2945,भट्टराई,B-PER
2945,बीच,O
2945,द्वन्द्व,O
2945,को,O
2945,स्थिति,O
2945,देखिन,O
2945,थालि,O
2945,सकेको,O
2945,बेला,O
2945,थियो,O
2945,त्यो,O
2945,।,O
2946,आफ्नो,O
2946,स्पष्ट,O
2946,राजनीतिक,O
2946,दिशासहित,O
2946,को,O
2946,छलफल,O
2946,बिना,O
2946,माओवादी,B-ORG
2946,यस,O
2946,जटिलता,O
2946,बाट,O
2946,उम्कन,O
2946,गाह्रो,O
2946,छ,O
2946,।,O
2947,सन्,O
2947,मा,O
2947,बंगलादेश,B-LOC
2947,मा,O
2947,आए,O
2947,को,O
2947,समुद्री,O
2947,बाढी,O
2947,ले,O
2947,एकलाख,O
2947,भन्दा,O
2947,बढी,O
2947,मानिस,O
2947,को,O
2947,मृत्यु,O
2947,भए,O
2947,को,O
2947,तथ्य,O
2947,लाई,O
2947,यहाँ,O
2947,निर,O
2947,स्मरण,O
2947,गर्नु,O
2947,प्रासंगिक,O
2947,हुनेछ,O
2947,।,O
2948,तर,O
2948,ठ्याक्,O
2948,कै,O
2948,मिति,O
2948,तोक्न,O
2948,नहुने,O
2948,प्रचण्ड,B-PER
2948,को,O
2948,सुझावचाहिँ,O
2948,राष्ट्रपति,O
2948,ले,O
2948,कार्यान्वयन,O
2948,गरेनन्,O
2948,।,O
2949,सामाजिक,O
2949,गतिशीलता,O
2949,को,O
2949,यो,O
2949,विशिष्ट,O
2949,विन्दु,O
2949,मा,O
2949,स्थापित,O
2949,सामाजिक,O
2949,समरूपता,O
2949,ले,O
2949,मान्छे,O
2949,लाई,O
2949,सामाजिक,O
2949,लिस्नो,O
2949,मा,O
2949,चढेर,O
2949,एकैचोटि,O
2949,स्वीट्जरल्यान्ड,B-LOC
2949,को,O
2949,छत,O
2949,समातेर,O
2949,झुन्डिन,O
2949,सकिने,O
2949,बताए,O
2949,को,O
2949,छ,O
2949,।,O
2950,विगत,O
2950,मा,O
2950,हामी,O
2950,बीच,O
2950,भए,O
2950,का,O
2950,अन्तरसंघर्ष,O
2950,पार्टी,O
2950,को,O
2950,हित,O
2950,र,O
2950,जीवन्तता,O
2950,का,O
2950,लागि,O
2950,भए,O
2950,का,O
2950,थिए,O
2950,अब,O
2950,हामी,O
2950,एक,O
2950,भए,O
2950,का,O
2950,छौँ,O
2950,बैठक,O
2950,मा,O
2950,बिहीबार,O
2950,बोल्दै,O
2950,किरण,B-PER
2950,ले,O
2950,भने,O
2950,अन्तरविरोध,O
2950,को,O
2950,सही,O
2950,रूपमा,O
2950,समाधान,O
2950,भएको,O
2950,छ,O
2950,र,O
2950,यो,O
2950,बैठक,O
2950,ले,O
2950,पार्टी,O
2950,लाई,O
2950,नयाँ,O
2950,उचाइ,O
2950,मा,O
2950,पुर्याए,O
2950,को,O
2950,छ,O
2950,।,O
2951,पश्चिमी,O
2951,मुलुक,O
2951,का,O
2951,कामदार,O
2951,सङ्गठन,O
2951,हरू,O
2951,टे्रड,B-ORG
2951,युनियन,I-ORG
2951,हरूले,O
2951,देखि,O
2951,सम्म,O
2951,कामदार,O
2951,हरूको,O
2951,जीवनस्तर,O
2951,माथिल्लै,O
2951,श्रेणी,O
2951,मा,O
2951,उकास्ने,O
2951,ग्यारेन्टी,O
2951,गर्दथे,O
2951,।,O
2952,माओवादी,B-ORG
2952,हरू,O
2952,युद्धकाल,O
2952,मा,O
2952,जसरी,O
2952,बाह्य,O
2952,शक्तिहरू,O
2952,बीचको,O
2952,अन्तरविरोध,O
2952,लाई,O
2952,उपयोग,O
2952,गर्दै,O
2952,र,O
2952,एकअर्का,O
2952,को,O
2952,टाउका,O
2952,मा,O
2952,टेक्दै,O
2952,शान्ति,O
2952,प्रक्रिया,O
2952,सम्म,O
2952,आइपुगे,O
2952,त्यसैगरी,O
2952,अहि,O
2952,ले,O
2952,माओवादी,B-ORG
2952,भित्रको,O
2952,अन्तरविरोध,O
2952,लाई,O
2952,उपयोग,O
2952,गर्दै,O
2952,आफ्नो,O
2952,अनुकूल,O
2952,को,O
2952,शक्ति,O
2952,सन्तुलन,O
2952,बलियो,O
2952,बनाउने,O
2952,प्रयास,O
2952,मा,O
2952,अन्य,O
2952,शक्ति,O
2952,हरू,O
2952,लागिपरे,O
2952,का,O
2952,छन्,O
2952,।,O
2953,फोरम,B-ORG
2953,सग,O
2953,गठबन्धन,O
2953,गरे,O
2953,को,O
2953,विरोध,O
2953,मा,O
2953,चुरेभावर,B-ORG
2953,राष्ट्रिय,I-ORG
2953,एकता,I-ORG
2953,पार्टी,I-ORG
2953,नेपाल,I-ORG
2953,का,O
2953,केशव,B-PER
2953,प्रसाद,I-PER
2953,मैनाली,I-PER
2953,ले,O
2953,पनि,O
2953,राष्ट्रपति,O
2953,मा,O
2953,आफ्नो,O
2953,मत,O
2953,बदर,O
2953,गराए,O
2953,।,O
2954,त्यस,O
2954,पछि,O
2954,एमाले,B-ORG
2954,को,O
2954,भाग,O
2954,मा,O
2954,परे,O
2954,को,O
2954,जलस्रोत,B-ORG
2954,मन्त्रालय,I-ORG
2954,मा,O
2954,उनी,O
2954,भन्दा,O
2954,वरिष्ठ,O
2954,विष्णु,B-PER
2954,पौडेल,I-PER
2954,लाई,O
2954,पठाउने,O
2954,निर्णय,O
2954,गर्यो,O
2954,र,O
2954,बा,O
2954,की,O
2954,रहे,O
2954,का,O
2954,अन्य,O
2954,मन्त्रालय,O
2954,को,O
2954,जिम्मे,O
2954,वारी,O
2954,पनि,O
2954,उन,O
2954,को,O
2954,भाग,O
2954,मा,O
2954,परेन,O
2954,जस,O
2954,ले,O
2954,गर्दा,O
2954,उनी,O
2954,असन्तुष्ट,O
2954,हुन,O
2954,पुगे,O
2954,।,O
2955,क्षेत्रीय,O
2955,आधार,O
2955,मा,O
2955,एमाले,B-ORG
2955,कर्णाली,B-LOC
2955,बाट,O
2955,प्रेम,B-PER
2955,बहादुर,I-PER
2955,सिंह,I-PER
2955,",",O
2955,सेती,B-LOC
2955,जगत,B-PER
2955,व.,I-PER
2955,बोगटी,I-PER
2955,",",O
2955,महकाली,B-LOC
2955,प्रेमसिंह,B-PER
2955,धामी,I-PER
2955,",",O
2955,मध्यमांचल,B-LOC
2955,बाट,O
2955,गोपाल,B-PER
2955,शाक्य,I-PER
2955,",",O
2955,नेपाली,B-ORG
2955,काँग्रेस,I-ORG
2955,को,O
2955,मध्यमांचल,B-LOC
2955,दिलिम,B-PER
2955,कुमार,I-PER
2955,शाही,I-PER
2955,",",O
2955,बाबुराम,B-PER
2955,नकर्मी,I-PER
2955,",",O
2955,महिला,O
2955,बाट,O
2955,अष्टलक्ष्मी,B-PER
2955,शाक्य,I-PER
2955,",",O
2955,चेत,B-PER
2955,कुमारी,I-PER
2955,दाहाल,I-PER
2955,र,O
2955,शुसिला,B-PER
2955,शर्,I-PER
2955,मा,O
2955,र,O
2955,स्वतन्त्र,O
2955,बाट,O
2955,लक्ष्मी,B-PER
2955,दास,I-PER
2955,मानन्धर,I-PER
2955,हुनुहुन्छ,O
2955,।,O
2956,दयावीर,B-PER
2956,भन्छन्,O
2956,सात,O
2956,साल,O
2956,पछि,O
2956,राजा,O
2956,त्रिभुवन,I-PER
2956,भारत,B-LOC
2956,बाट,O
2956,फर्के,O
2956,बीसौं,O
2956,हज्जार,O
2956,को,O
2956,जुलूस,O
2956,ले,O
2956,उन,O
2956,को,O
2956,स्वागत,O
2956,गर्यो,O
2956,।,O
2957,साल,O
2957,मा,O
2957,उन,O
2957,को,O
2957,संस्था,O
2957,किर्तिपुर,B-LOC
2957,को,O
2957,नःगाउ,O
2957,मा,O
2957,आफ्नै,O
2957,भवन,O
2957,मा,O
2957,सर्यो,O
2957,।,O
2958,अध्यक्ष्ँ,O
2958,प्रचण्ड,B-PER
2958,लगायत,O
2958,माओवादी,B-ORG
2958,को,O
2958,मोहन,B-PER
2958,वैद्य,I-PER
2958,खे,O
2958,मा,O
2958,सहमत,O
2958,भए,O
2958,पनि,O
2958,बाबुराम,B-PER
2958,भट्टर्राई,I-PER
2958,पक्ष्ँ,O
2958,माधव,B-PER
2958,नेपाल,I-PER
2958,लाई,O
2958,राष्ट्रपति,O
2958,बनाउन,O
2958,सहमत,O
2958,हुन,O
2958,सकेन,O
2958,।,O
2959,मंगला,B-PER
2959,लाई,O
2959,जिताउन,O
2959,चाङ्ग,O
2959,को,O
2959,मन्त्रणा,O
2959,र,O
2959,लठैत,O
2959,बाट,O
2959,ढुंगा,O
2959,प्रहार,O
2959,।,O
2960,बासु,B-PER
2960,रिसाल,I-PER
2960,र,O
2960,योग,B-PER
2960,प्रसाद,I-PER
2960,उपाध्याय,I-PER
2960,दुवै,O
2960,नेपाली,B-ORG
2960,काँग्रेस,I-ORG
2960,को,O
2960,उपमहामन्त्री,O
2960,हुंदा,O
2960,नेपाली,B-ORG
2960,कांग्रेस,I-ORG
2960,साह्रै,O
2960,नै,O
2960,पार्टी,O
2960,व्यवस्थापन,O
2960,क्षेत्र,O
2960,मा,O
2960,कमजोड,O
2960,रहे,O
2960,को,O
2960,थियो,O
2960,भन्ने,O
2960,चर्चा,O
2960,सर्वत्र,O
2960,चलिरहेछ,O
2960,।,O
2961,पर्नसक्ने,O
2961,प्रभावराजनीतिक,O
2961,उद्देश्य,O
2961,र,O
2961,निष्ठा,O
2961,भन्दा,O
2961,बाहिर,O
2961,बाट,O
2961,बने,O
2961,को,O
2961,गठबन्धन,O
2961,तथा,O
2961,लामो,O
2961,समय,O
2961,देखि,O
2961,गुम्सिएर,O
2961,दुइ,O
2961,भिन्न,O
2961,कार्यदिशा,O
2961,का,O
2961,रूपमा,O
2961,अघि,O
2961,बढे,O
2961,को,O
2961,माओवादी,B-ORG
2961,भित्रको,O
2961,संघर्ष,O
2961,ले,O
2961,नै,O
2961,अब,O
2961,प्रचण्ड,B-PER
2961,सरकार,O
2961,को,O
2961,मात्र,O
2961,होइन,O
2961,राजनीतिक,O
2961,प्रतिष्ठा,O
2961,कै,O
2961,पनि,O
2961,फैसला,O
2961,गर्नेछन्,O
2961,।,O
2962,मा,O
2962,स्वाइनफ्लु,O
2962,बाट,O
2962,मृत्यु,O
2962,क्वालालम्पुर,B-LOC
2962,मा,O
2962,स्वाइनफ्लु,O
2962,बाट,O
2962,संक्रमित,O
2962,तेस्रो,O
2962,व्यक्ति,O
2962,को,O
2962,मृत्यु,O
2962,भएको,O
2962,छ,O
2962,।,O
2963,न्यायीक,O
2963,आयोग,O
2963,गठन,O
2963,दोषी,O
2963,लाई,O
2963,कारबाही,O
2963,मृतक,O
2963,को,O
2963,शव,O
2963,जिल्ला,O
2963,ल्याउनु,O
2963,पर्ने,O
2963,र,O
2963,क्षतीपूर्ती,O
2963,को,O
2963,माग,O
2963,रहे,O
2963,को,O
2963,कांग्रेस,B-ORG
2963,ले,O
2963,जनाए,O
2963,को,O
2963,छ,O
2963,।,O
2964,काठमाडौ,B-LOC
2964,को,O
2964,नरदेवी,I-LOC
2964,मा,O
2964,केन्द्र,O
2964,बाटै,O
2964,प्रशिक्षित,O
2964,विद्यार्थी,O
2964,हरूको,O
2964,एक,O
2964,समूह,O
2964,का,O
2964,लागि,O
2964,मोबाइल,O
2964,मर्मत,O
2964,केन्द्र,O
2964,स्थापना,O
2964,गरएि,O
2964,को,O
2964,छ,O
2964,।,O
